date,usages.x,usages.y,usage,daynight
2020-12-20T12:00:00Z,1096,0,1096,1
2020-12-20T13:00:00Z,2219,0,2219,1
2020-12-20T14:00:00Z,338,0,338,1
2020-12-20T15:00:00Z,736,0,736,1
2020-12-20T16:00:00Z,239,0,239,1
2020-12-20T17:00:00Z,53,0,53,1
2020-12-20T18:00:00Z,114,0,114,1
2020-12-20T19:00:00Z,56,0,56,1
2020-12-20T20:00:00Z,403,0,403,1
2020-12-20T21:00:00Z,234,0,234,1
2020-12-20T22:00:00Z,339,0,339,0
2020-12-20T23:00:00Z,112,0,112,0
2020-12-21T00:00:00Z,75,0,75,0
2020-12-21T01:00:00Z,142,0,142,0
2020-12-21T02:00:00Z,410,0,410,0
2020-12-21T03:00:00Z,870,0,870,0
2020-12-21T04:00:00Z,851,0,851,0
2020-12-21T05:00:00Z,392,0,392,0
2020-12-21T06:00:00Z,296,0,296,1
2020-12-21T07:00:00Z,334,0,334,1
2020-12-21T08:00:00Z,1682,0,1682,1
2020-12-21T09:00:00Z,1077,0,1077,1
2020-12-21T10:00:00Z,437,0,437,1
2020-12-21T11:00:00Z,2169,0,2169,1
2020-12-21T12:00:00Z,846,0,846,1
2020-12-21T13:00:00Z,332,0,332,1
2020-12-21T14:00:00Z,289,0,289,1
2020-12-21T15:00:00Z,625,0,625,1
2020-12-21T16:00:00Z,190,0,190,1
2020-12-21T17:00:00Z,174,0,174,1
2020-12-21T18:00:00Z,45,0,45,1
2020-12-21T19:00:00Z,115,0,115,1
2020-12-21T20:00:00Z,535,0,535,1
2020-12-21T21:00:00Z,101,0,101,1
2020-12-21T22:00:00Z,567,0,567,0
2020-12-21T23:00:00Z,62,0,62,0
2020-12-22T00:00:00Z,182,0,182,0
2020-12-22T01:00:00Z,0,861,861,0
2020-12-22T02:00:00Z,0,270,270,0
2020-12-22T03:00:00Z,0,463,463,0
2020-12-22T04:00:00Z,0,344,344,0
2020-12-22T05:00:00Z,0,304,304,0
2020-12-22T06:00:00Z,0,580,580,1
2020-12-22T07:00:00Z,0,547,547,1
2020-12-22T08:00:00Z,0,498,498,1
2020-12-22T09:00:00Z,0,385,385,1
2020-12-22T10:00:00Z,0,1052,1052,1
2020-12-22T11:00:00Z,0,409,409,1
2020-12-22T12:00:00Z,0,325,325,1
2020-12-22T13:00:00Z,0,309,309,1
2020-12-22T14:00:00Z,0,303,303,1
2020-12-22T15:00:00Z,0,323,323,1
2020-12-22T16:00:00Z,0,225,225,1
2020-12-22T17:00:00Z,147,0,147,1
2020-12-22T18:00:00Z,73,0,73,1
2020-12-22T19:00:00Z,85,0,85,1
2020-12-22T20:00:00Z,575,0,575,1
2020-12-22T21:00:00Z,258,0,258,1
2020-12-22T22:00:00Z,432,0,432,0
2020-12-22T23:00:00Z,72,0,72,0
2020-12-23T00:00:00Z,293,0,293,0
2020-12-23T01:00:00Z,2,187,189,0
2020-12-23T02:00:00Z,0,109,109,0
2020-12-23T03:00:00Z,0,58,58,0
2020-12-23T04:00:00Z,0,59,59,0
2020-12-23T05:00:00Z,0,106,106,0
2020-12-23T06:00:00Z,0,37,37,1
2020-12-23T07:00:00Z,0,97,97,1
2020-12-23T08:00:00Z,0,77,77,1
2020-12-23T09:00:00Z,0,37,37,1
2020-12-23T10:00:00Z,0,149,149,1
2020-12-23T11:00:00Z,0,813,813,1
2020-12-23T12:00:00Z,0,431,431,1
2020-12-23T13:00:00Z,0,1300,1300,1
2020-12-23T14:00:00Z,0,1147,1147,1
2020-12-23T15:00:00Z,0,286,286,1
2020-12-23T16:00:00Z,0,270,270,1
2020-12-23T17:00:00Z,73,0,73,1
2020-12-23T18:00:00Z,105,0,105,1
2020-12-23T19:00:00Z,97,0,97,1
2020-12-23T20:00:00Z,505,0,505,1
2020-12-23T21:00:00Z,581,0,581,1
2020-12-23T22:00:00Z,45,0,45,0
2020-12-23T23:00:00Z,90,0,90,0
2020-12-24T00:00:00Z,278,0,278,0
2020-12-24T01:00:00Z,1,235,236,0
2020-12-24T02:00:00Z,0,60,60,0
2020-12-24T03:00:00Z,0,70,70,0
2020-12-24T04:00:00Z,0,97,97,0
2020-12-24T05:00:00Z,0,37,37,0
2020-12-24T06:00:00Z,0,105,105,1
2020-12-24T07:00:00Z,0,72,72,1
2020-12-24T08:00:00Z,0,37,37,1
2020-12-24T09:00:00Z,0,117,117,1
2020-12-24T10:00:00Z,0,102,102,1
2020-12-24T11:00:00Z,0,109,109,1
2020-12-24T12:00:00Z,0,379,379,1
2020-12-24T13:00:00Z,0,306,306,1
2020-12-24T14:00:00Z,0,346,346,1
2020-12-24T15:00:00Z,0,294,294,1
2020-12-24T16:00:00Z,0,239,239,1
2020-12-24T17:00:00Z,76,0,76,1
2020-12-24T18:00:00Z,98,0,98,1
2020-12-24T19:00:00Z,60,0,60,1
2020-12-24T20:00:00Z,589,0,589,1
2020-12-24T21:00:00Z,503,0,503,1
2020-12-24T22:00:00Z,91,0,91,0
2020-12-24T23:00:00Z,97,0,97,0
2020-12-25T00:00:00Z,350,0,350,0
2020-12-25T01:00:00Z,1,257,258,0
2020-12-25T02:00:00Z,0,332,332,0
2020-12-25T03:00:00Z,0,632,632,0
2020-12-25T04:00:00Z,0,2347,2347,0
2020-12-25T05:00:00Z,0,871,871,0
2020-12-25T06:00:00Z,0,1078,1078,1
2020-12-25T07:00:00Z,0,1648,1648,1
2020-12-25T08:00:00Z,0,468,468,1
2020-12-25T09:00:00Z,0,419,419,1
2020-12-25T10:00:00Z,0,445,445,1
2020-12-25T11:00:00Z,0,335,335,1
2020-12-25T12:00:00Z,0,489,489,1
2020-12-25T13:00:00Z,0,1369,1369,1
2020-12-25T14:00:00Z,0,786,786,1
2020-12-25T15:00:00Z,0,285,285,1
2020-12-25T16:00:00Z,0,684,684,1
2020-12-25T17:00:00Z,96,1,97,1
2020-12-25T18:00:00Z,159,0,159,1
2020-12-25T19:00:00Z,85,0,85,1
2020-12-25T20:00:00Z,53,0,53,1
2020-12-25T21:00:00Z,130,0,130,1
2020-12-25T22:00:00Z,63,0,63,0
2020-12-25T23:00:00Z,52,0,52,0
2020-12-26T00:00:00Z,182,0,182,0
2020-12-26T01:00:00Z,97,0,97,0
2020-12-26T02:00:00Z,352,0,352,0
2020-12-26T03:00:00Z,1200,0,1200,0
2020-12-26T04:00:00Z,985,0,985,0
2020-12-26T05:00:00Z,776,0,776,0
2020-12-26T06:00:00Z,1363,0,1363,1
2020-12-26T07:00:00Z,636,0,636,1
2020-12-26T08:00:00Z,287,0,287,1
2020-12-26T09:00:00Z,913,0,913,1
2020-12-26T10:00:00Z,291,0,291,1
2020-12-26T11:00:00Z,326,0,326,1
2020-12-26T12:00:00Z,1487,0,1487,1
2020-12-26T13:00:00Z,847,0,847,1
2020-12-26T14:00:00Z,733,0,733,1
2020-12-26T15:00:00Z,544,0,544,1
2020-12-26T16:00:00Z,197,0,197,1
2020-12-26T17:00:00Z,521,0,521,1
2020-12-26T18:00:00Z,134,0,134,1
2020-12-26T19:00:00Z,62,0,62,1
2020-12-26T20:00:00Z,42,0,42,1
2020-12-26T21:00:00Z,127,0,127,1
2020-12-26T22:00:00Z,114,0,114,0
2020-12-26T23:00:00Z,41,0,41,0
2020-12-27T00:00:00Z,89,0,89,0
2020-12-27T01:00:00Z,183,0,183,0
2020-12-27T02:00:00Z,1325,0,1325,0
2020-12-27T03:00:00Z,1792,0,1792,0
2020-12-27T04:00:00Z,2193,0,2193,0
2020-12-27T05:00:00Z,1156,0,1156,0
2020-12-27T06:00:00Z,471,0,471,1
2020-12-27T07:00:00Z,2178,0,2178,1
2020-12-27T08:00:00Z,1754,0,1754,1
2020-12-27T09:00:00Z,3297,0,3297,1
2020-12-27T11:00:00Z,1655,0,1655,1
2020-12-27T12:00:00Z,455,0,455,1
2020-12-27T13:00:00Z,294,0,294,1
2020-12-27T14:00:00Z,398,0,398,1
2020-12-27T15:00:00Z,330,0,330,1
2020-12-27T16:00:00Z,226,0,226,1
2020-12-27T17:00:00Z,116,0,116,1
2020-12-27T18:00:00Z,124,0,124,1
2020-12-27T19:00:00Z,55,0,55,1
2020-12-27T20:00:00Z,525,0,525,1
2020-12-27T21:00:00Z,161,0,161,1
2020-12-27T22:00:00Z,478,0,478,0
2020-12-27T23:00:00Z,82,0,82,0
2020-12-28T00:00:00Z,160,0,160,0
2020-12-28T01:00:00Z,412,0,412,0
2020-12-28T02:00:00Z,1246,0,1246,0
2020-12-28T03:00:00Z,981,0,981,0
2020-12-28T04:00:00Z,703,0,703,0
2020-12-28T05:00:00Z,514,0,514,0
2020-12-28T06:00:00Z,323,0,323,1
2020-12-28T07:00:00Z,2912,0,2912,1
2020-12-28T08:00:00Z,497,0,497,1
2020-12-28T09:00:00Z,452,0,452,1
2020-12-28T10:00:00Z,284,0,284,1
2020-12-28T11:00:00Z,922,0,922,1
2020-12-28T12:00:00Z,863,0,863,1
2020-12-28T13:00:00Z,443,0,443,1
2020-12-28T14:00:00Z,335,0,335,1
2020-12-28T15:00:00Z,271,0,271,1
2020-12-28T16:00:00Z,1226,0,1226,1
2020-12-28T17:00:00Z,61,0,61,1
2020-12-28T18:00:00Z,93,0,93,1
2020-12-28T19:00:00Z,482,0,482,1
2020-12-28T20:00:00Z,136,0,136,1
2020-12-28T21:00:00Z,651,0,651,1
2020-12-28T22:00:00Z,300,0,300,0
2020-12-28T23:00:00Z,52,0,52,0
2020-12-29T00:00:00Z,267,0,267,0
2020-12-29T01:00:00Z,0,166,166,0
2020-12-29T02:00:00Z,0,98,98,0
2020-12-29T03:00:00Z,0,92,92,0
2020-12-29T04:00:00Z,0,87,87,0
2020-12-29T05:00:00Z,0,143,143,0
2020-12-29T06:00:00Z,0,125,125,1
2020-12-29T07:00:00Z,0,106,106,1
2020-12-29T08:00:00Z,0,169,169,1
2020-12-29T09:00:00Z,0,107,107,1
2020-12-29T10:00:00Z,0,232,232,1
2020-12-29T11:00:00Z,0,486,486,1
2020-12-29T12:00:00Z,0,998,998,1
2020-12-29T13:00:00Z,0,380,380,1
2020-12-29T14:00:00Z,0,398,398,1
2020-12-29T15:00:00Z,0,355,355,1
2020-12-29T16:00:00Z,0,303,303,1
2020-12-29T17:00:00Z,131,0,131,1
2020-12-29T18:00:00Z,52,0,52,1
2020-12-29T19:00:00Z,142,0,142,1
2020-12-29T20:00:00Z,545,0,545,1
2020-12-29T21:00:00Z,103,0,103,1
2020-12-29T22:00:00Z,577,0,577,0
2020-12-29T23:00:00Z,125,0,125,0
2020-12-30T00:00:00Z,88,0,88,0
2020-12-30T01:00:00Z,0,536,536,0
2020-12-30T02:00:00Z,0,371,371,0
2020-12-30T03:00:00Z,0,357,357,0
2020-12-30T04:00:00Z,0,499,499,0
2020-12-30T05:00:00Z,0,342,342,0
2020-12-30T06:00:00Z,0,402,402,1
2020-12-30T07:00:00Z,0,332,332,1
2020-12-30T08:00:00Z,0,521,521,1
2020-12-30T09:00:00Z,0,429,429,1
2020-12-30T10:00:00Z,0,494,494,1
2020-12-30T11:00:00Z,0,683,683,1
2020-12-30T12:00:00Z,0,823,823,1
2020-12-30T13:00:00Z,0,435,435,1
2020-12-30T14:00:00Z,0,858,858,1
2020-12-30T15:00:00Z,0,375,375,1
2020-12-30T16:00:00Z,0,271,271,1
2020-12-30T17:00:00Z,184,0,184,1
2020-12-30T18:00:00Z,59,0,59,1
2020-12-30T19:00:00Z,59,0,59,1
2020-12-30T20:00:00Z,135,0,135,1
2020-12-30T21:00:00Z,76,0,76,1
2020-12-30T22:00:00Z,43,0,43,0
2020-12-30T23:00:00Z,139,0,139,0
2020-12-31T00:00:00Z,241,0,241,0
2020-12-31T01:00:00Z,0,197,197,0
2020-12-31T02:00:00Z,0,205,205,0
2020-12-31T03:00:00Z,0,247,247,0
2020-12-31T04:00:00Z,0,85,85,0
2020-12-31T05:00:00Z,0,171,171,0
2020-12-31T06:00:00Z,0,289,289,1
2020-12-31T07:00:00Z,0,206,206,1
2020-12-31T08:00:00Z,0,101,101,1
2020-12-31T09:00:00Z,0,167,167,1
2020-12-31T10:00:00Z,0,205,205,1
2020-12-31T11:00:00Z,0,360,360,1
2020-12-31T12:00:00Z,0,486,486,1
2020-12-31T13:00:00Z,0,362,362,1
2020-12-31T14:00:00Z,0,340,340,1
2020-12-31T15:00:00Z,0,324,324,1
2020-12-31T16:00:00Z,0,220,220,1
2020-12-31T17:00:00Z,156,0,156,1
2020-12-31T18:00:00Z,61,0,61,1
2020-12-31T19:00:00Z,71,0,71,1
2020-12-31T20:00:00Z,632,0,632,1
2020-12-31T21:00:00Z,115,0,115,1
2020-12-31T22:00:00Z,510,0,510,0
2020-12-31T23:00:00Z,126,0,126,0
2021-01-01T00:00:00Z,159,0,159,0
2021-01-01T01:00:00Z,0,437,437,0
2021-01-01T02:00:00Z,0,406,406,0
2021-01-01T03:00:00Z,0,291,291,0
2021-01-01T04:00:00Z,0,330,330,0
2021-01-01T05:00:00Z,0,393,393,0
2021-01-01T06:00:00Z,0,994,994,1
2021-01-01T07:00:00Z,0,359,359,1
2021-01-01T08:00:00Z,0,657,657,1
2021-01-01T09:00:00Z,0,1003,1003,1
2021-01-01T10:00:00Z,0,993,993,1
2021-01-01T11:00:00Z,0,1749,1749,1
2021-01-01T12:00:00Z,0,562,562,1
2021-01-01T13:00:00Z,0,352,352,1
2021-01-01T14:00:00Z,0,283,283,1
2021-01-01T15:00:00Z,0,1186,1186,1
2021-01-01T16:00:00Z,0,233,233,1
2021-01-01T17:00:00Z,1524,1,1525,1
2021-01-01T18:00:00Z,244,0,244,1
2021-01-01T19:00:00Z,53,0,53,1
2021-01-01T20:00:00Z,107,0,107,1
2021-01-01T21:00:00Z,608,0,608,1
2021-01-01T22:00:00Z,97,0,97,0
2021-01-01T23:00:00Z,575,0,575,0
2021-01-02T00:00:00Z,178,0,178,0
2021-01-02T01:00:00Z,103,0,103,0
2021-01-02T02:00:00Z,365,0,365,0
2021-01-02T03:00:00Z,406,0,406,0
2021-01-02T04:00:00Z,695,0,695,0
2021-01-02T05:00:00Z,923,0,923,0
2021-01-02T06:00:00Z,639,0,639,1
2021-01-02T07:00:00Z,869,0,869,1
2021-01-02T08:00:00Z,1900,0,1900,1
2021-01-02T09:00:00Z,336,0,336,1
2021-01-02T10:00:00Z,209,0,209,1
2021-01-02T11:00:00Z,763,0,763,1
2021-01-02T12:00:00Z,345,0,345,1
2021-01-02T13:00:00Z,311,0,311,1
2021-01-02T14:00:00Z,332,0,332,1
2021-01-02T15:00:00Z,282,0,282,1
2021-01-02T16:00:00Z,230,0,230,1
2021-01-02T17:00:00Z,78,0,78,1
2021-01-02T18:00:00Z,111,0,111,1
2021-01-02T19:00:00Z,117,0,117,1
2021-01-02T20:00:00Z,487,0,487,1
2021-01-02T21:00:00Z,83,0,83,1
2021-01-02T22:00:00Z,566,0,566,0
2021-01-02T23:00:00Z,118,0,118,0
2021-01-03T00:00:00Z,92,0,92,0
2021-01-03T01:00:00Z,96,0,96,0
2021-01-03T02:00:00Z,405,0,405,0
2021-01-03T03:00:00Z,318,0,318,0
2021-01-03T04:00:00Z,275,0,275,0
2021-01-03T05:00:00Z,704,0,704,0
2021-01-03T06:00:00Z,205,0,205,1
2021-01-03T07:00:00Z,263,0,263,1
2021-01-03T08:00:00Z,412,0,412,1
2021-01-03T09:00:00Z,2348,0,2348,1
2021-01-03T10:00:00Z,523,0,523,1
2021-01-03T11:00:00Z,540,0,540,1
2021-01-03T12:00:00Z,790,0,790,1
2021-01-03T13:00:00Z,278,0,278,1
2021-01-03T14:00:00Z,301,0,301,1
2021-01-03T15:00:00Z,299,0,299,1
2021-01-03T16:00:00Z,624,0,624,1
2021-01-03T17:00:00Z,176,0,176,1
2021-01-03T18:00:00Z,83,0,83,1
2021-01-03T19:00:00Z,79,0,79,1
2021-01-03T20:00:00Z,498,0,498,1
2021-01-03T21:00:00Z,568,0,568,1
2021-01-03T22:00:00Z,89,0,89,0
2021-01-03T23:00:00Z,61,0,61,0
2021-01-04T00:00:00Z,152,0,152,0
2021-01-04T01:00:00Z,333,0,333,0
2021-01-04T02:00:00Z,1879,0,1879,0
2021-01-04T03:00:00Z,1172,0,1172,0
2021-01-04T04:00:00Z,942,0,942,0
2021-01-04T05:00:00Z,415,0,415,0
2021-01-04T06:00:00Z,341,0,341,1
2021-01-04T07:00:00Z,368,0,368,1
2021-01-04T08:00:00Z,800,0,800,1
2021-01-04T09:00:00Z,2256,0,2256,1
2021-01-04T10:00:00Z,1292,0,1292,1
2021-01-04T11:00:00Z,939,0,939,1
2021-01-04T12:00:00Z,384,0,384,1
2021-01-04T13:00:00Z,439,0,439,1
2021-01-04T14:00:00Z,952,0,952,1
2021-01-04T15:00:00Z,460,0,460,1
2021-01-04T16:00:00Z,769,0,769,1
2021-01-04T17:00:00Z,101,0,101,1
2021-01-04T18:00:00Z,46,0,46,1
2021-01-04T19:00:00Z,110,0,110,1
2021-01-04T20:00:00Z,112,0,112,1
2021-01-04T21:00:00Z,45,0,45,1
2021-01-04T22:00:00Z,51,0,51,0
2021-01-04T23:00:00Z,183,0,183,0
2021-01-05T00:00:00Z,168,0,168,0
2021-01-05T01:00:00Z,1,249,250,0
2021-01-05T02:00:00Z,0,90,90,0
2021-01-05T03:00:00Z,0,39,39,0
2021-01-05T04:00:00Z,0,76,76,0
2021-01-05T05:00:00Z,0,361,361,0
2021-01-05T06:00:00Z,0,593,593,1
2021-01-05T07:00:00Z,0,300,300,1
2021-01-05T08:00:00Z,0,433,433,1
2021-01-05T09:00:00Z,0,185,185,1
2021-01-05T10:00:00Z,0,1975,1975,1
2021-01-05T11:00:00Z,0,2099,2099,1
2021-01-05T12:00:00Z,0,393,393,1
2021-01-05T13:00:00Z,0,383,383,1
2021-01-05T14:00:00Z,0,284,284,1
2021-01-05T15:00:00Z,0,357,357,1
2021-01-05T16:00:00Z,0,251,251,1
2021-01-05T17:00:00Z,86,1,87,1
2021-01-05T18:00:00Z,140,0,140,1
2021-01-05T19:00:00Z,80,0,80,1
2021-01-05T20:00:00Z,536,0,536,1
2021-01-05T21:00:00Z,138,0,138,1
2021-01-05T22:00:00Z,593,0,593,0
2021-01-05T23:00:00Z,98,0,98,0
2021-01-06T00:00:00Z,104,0,104,0
2021-01-06T01:00:00Z,1,596,597,0
2021-01-06T02:00:00Z,0,333,333,0
2021-01-06T03:00:00Z,0,380,380,0
2021-01-06T04:00:00Z,0,326,326,0
2021-01-06T05:00:00Z,0,1084,1084,0
2021-01-06T06:00:00Z,0,434,434,1
2021-01-06T07:00:00Z,0,316,316,1
2021-01-06T08:00:00Z,0,305,305,1
2021-01-06T09:00:00Z,0,451,451,1
2021-01-06T10:00:00Z,0,1312,1312,1
2021-01-06T11:00:00Z,0,410,410,1
2021-01-06T12:00:00Z,0,291,291,1
2021-01-06T13:00:00Z,0,314,314,1
2021-01-06T14:00:00Z,0,304,304,1
2021-01-06T15:00:00Z,0,255,255,1
2021-01-06T16:00:00Z,0,235,235,1
2021-01-06T17:00:00Z,129,0,129,1
2021-01-06T18:00:00Z,70,0,70,1
2021-01-06T19:00:00Z,143,0,143,1
2021-01-06T20:00:00Z,551,0,551,1
2021-01-06T21:00:00Z,75,0,75,1
2021-01-06T22:00:00Z,616,0,616,0
2021-01-06T23:00:00Z,144,0,144,0
2021-01-07T00:00:00Z,108,0,108,0
2021-01-07T01:00:00Z,0,576,576,0
2021-01-07T02:00:00Z,0,355,355,0
2021-01-07T03:00:00Z,0,290,290,0
2021-01-07T04:00:00Z,0,304,304,0
2021-01-07T05:00:00Z,0,416,416,0
2021-01-07T06:00:00Z,0,326,326,1
2021-01-07T07:00:00Z,0,397,397,1
2021-01-07T08:00:00Z,0,309,309,1
2021-01-07T09:00:00Z,0,368,368,1
2021-01-07T10:00:00Z,0,176,176,1
2021-01-07T11:00:00Z,0,282,282,1
2021-01-07T12:00:00Z,0,340,340,1
2021-01-07T13:00:00Z,0,257,257,1
2021-01-07T14:00:00Z,0,315,315,1
2021-01-07T15:00:00Z,0,270,270,1
2021-01-07T16:00:00Z,0,216,216,1
2021-01-07T17:00:00Z,142,0,142,1
2021-01-07T18:00:00Z,45,0,45,1
2021-01-07T19:00:00Z,65,0,65,1
2021-01-07T20:00:00Z,134,0,134,1
2021-01-07T21:00:00Z,82,0,82,1
2021-01-07T22:00:00Z,73,0,73,0
2021-01-07T23:00:00Z,126,0,126,0
2021-01-08T00:00:00Z,259,0,259,0
2021-01-08T01:00:00Z,0,653,653,0
2021-01-08T02:00:00Z,0,156,156,0
2021-01-08T03:00:00Z,0,598,598,0
2021-01-08T04:00:00Z,0,52,52,0
2021-01-08T05:00:00Z,0,39,39,0
2021-01-08T06:00:00Z,0,78,78,1
2021-01-08T07:00:00Z,0,126,126,1
2021-01-08T08:00:00Z,0,85,85,1
2021-01-08T09:00:00Z,0,87,87,1
2021-01-08T10:00:00Z,0,90,90,1
2021-01-08T11:00:00Z,0,349,349,1
2021-01-08T12:00:00Z,0,620,620,1
2021-01-08T13:00:00Z,0,293,293,1
2021-01-08T14:00:00Z,0,343,343,1
2021-01-08T15:00:00Z,0,247,247,1
2021-01-08T16:00:00Z,0,265,265,1
2021-01-08T17:00:00Z,180,1,181,1
2021-01-08T18:00:00Z,72,0,72,1
2021-01-08T19:00:00Z,50,0,50,1
2021-01-08T20:00:00Z,540,0,540,1
2021-01-08T21:00:00Z,164,0,164,1
2021-01-08T22:00:00Z,565,0,565,0
2021-01-08T23:00:00Z,98,0,98,0
2021-01-09T00:00:00Z,194,0,194,0
2021-01-09T01:00:00Z,1,251,252,0
2021-01-09T02:00:00Z,0,41,41,0
2021-01-09T03:00:00Z,0,42,42,0
2021-01-09T04:00:00Z,0,149,149,0
2021-01-09T05:00:00Z,0,161,161,0
2021-01-09T06:00:00Z,0,82,82,1
2021-01-09T07:00:00Z,0,77,77,1
2021-01-09T08:00:00Z,0,78,78,1
2021-01-09T09:00:00Z,0,242,242,1
2021-01-09T10:00:00Z,0,185,185,1
2021-01-09T11:00:00Z,0,435,435,1
2021-01-09T12:00:00Z,0,1123,1123,1
2021-01-09T13:00:00Z,0,410,410,1
2021-01-09T14:00:00Z,0,264,264,1
2021-01-09T15:00:00Z,0,290,290,1
2021-01-09T16:00:00Z,0,223,223,1
2021-01-09T17:00:00Z,68,0,68,1
2021-01-09T18:00:00Z,44,0,44,1
2021-01-09T19:00:00Z,422,0,422,1
2021-01-09T20:00:00Z,298,0,298,1
2021-01-09T21:00:00Z,531,0,531,1
2021-01-09T22:00:00Z,44,0,44,0
2021-01-09T23:00:00Z,81,0,81,0
2021-01-10T00:00:00Z,367,0,367,0
2021-01-10T01:00:00Z,317,0,317,0
2021-01-10T02:00:00Z,381,0,381,0
2021-01-10T03:00:00Z,338,0,338,0
2021-01-10T04:00:00Z,873,0,873,0
2021-01-10T05:00:00Z,656,0,656,0
2021-01-10T06:00:00Z,1307,0,1307,1
2021-01-10T07:00:00Z,272,0,272,1
2021-01-10T08:00:00Z,2726,0,2726,1
2021-01-10T09:00:00Z,737,0,737,1
2021-01-10T10:00:00Z,308,0,308,1
2021-01-10T11:00:00Z,1764,0,1764,1
2021-01-10T12:00:00Z,1621,0,1621,1
2021-01-10T13:00:00Z,326,0,326,1
2021-01-10T14:00:00Z,503,0,503,1
2021-01-10T15:00:00Z,291,0,291,1
2021-01-10T16:00:00Z,812,0,812,1
2021-01-10T17:00:00Z,463,0,463,1
2021-01-10T18:00:00Z,46,0,46,1
2021-01-10T19:00:00Z,89,0,89,1
2021-01-10T20:00:00Z,631,0,631,1
2021-01-10T21:00:00Z,127,0,127,1
2021-01-10T22:00:00Z,584,0,584,0
2021-01-10T23:00:00Z,101,0,101,0
2021-01-11T00:00:00Z,186,0,186,0
2021-01-11T01:00:00Z,101,0,101,0
2021-01-11T02:00:00Z,284,0,284,0
2021-01-11T03:00:00Z,421,0,421,0
2021-01-11T04:00:00Z,2326,0,2326,0
2021-01-11T05:00:00Z,464,0,464,0
2021-01-11T06:00:00Z,557,0,557,1
2021-01-11T07:00:00Z,1012,0,1012,1
2021-01-11T08:00:00Z,1917,0,1917,1
2021-01-11T09:00:00Z,1869,0,1869,1
2021-01-11T10:00:00Z,666,0,666,1
2021-01-11T11:00:00Z,1537,0,1537,1
2021-01-11T12:00:00Z,561,0,561,1
2021-01-11T13:00:00Z,780,0,780,1
2021-01-11T14:00:00Z,1646,0,1646,1
2021-01-11T15:00:00Z,447,0,447,1
2021-01-11T16:00:00Z,1210,0,1210,1
2021-01-11T17:00:00Z,248,0,248,1
2021-01-11T18:00:00Z,83,0,83,1
2021-01-11T19:00:00Z,48,0,48,1
2021-01-11T20:00:00Z,95,0,95,1
2021-01-11T21:00:00Z,132,0,132,1
2021-01-11T22:00:00Z,98,0,98,0
2021-01-11T23:00:00Z,83,0,83,0
2021-01-12T00:00:00Z,239,0,239,0
2021-01-12T01:00:00Z,0,274,274,0
2021-01-12T02:00:00Z,0,43,43,0
2021-01-12T03:00:00Z,0,56,56,0
2021-01-12T04:00:00Z,0,130,130,0
2021-01-12T05:00:00Z,0,115,115,0
2021-01-12T06:00:00Z,0,213,213,1
2021-01-12T07:00:00Z,0,268,268,1
2021-01-12T08:00:00Z,0,290,290,1
2021-01-12T09:00:00Z,0,1124,1124,1
2021-01-12T10:00:00Z,0,717,717,1
2021-01-12T11:00:00Z,0,527,527,1
2021-01-12T12:00:00Z,0,906,906,1
2021-01-12T13:00:00Z,0,344,344,1
2021-01-12T14:00:00Z,0,311,311,1
2021-01-12T15:00:00Z,0,312,312,1
2021-01-12T16:00:00Z,0,286,286,1
2021-01-12T17:00:00Z,82,0,82,1
2021-01-12T18:00:00Z,49,0,49,1
2021-01-12T19:00:00Z,332,0,332,1
2021-01-12T20:00:00Z,740,0,740,1
2021-01-12T21:00:00Z,463,0,463,1
2021-01-12T22:00:00Z,79,0,79,0
2021-01-12T23:00:00Z,170,0,170,0
2021-01-13T00:00:00Z,235,0,235,0
2021-01-13T01:00:00Z,1,247,248,0
2021-01-13T02:00:00Z,0,108,108,0
2021-01-13T03:00:00Z,0,243,243,0
2021-01-13T04:00:00Z,0,387,387,0
2021-01-13T05:00:00Z,0,308,308,0
2021-01-13T06:00:00Z,0,485,485,1
2021-01-13T07:00:00Z,0,387,387,1
2021-01-13T08:00:00Z,0,309,309,1
2021-01-13T09:00:00Z,0,281,281,1
2021-01-13T10:00:00Z,0,399,399,1
2021-01-13T11:00:00Z,0,281,281,1
2021-01-13T12:00:00Z,0,339,339,1
2021-01-13T13:00:00Z,0,272,272,1
2021-01-13T14:00:00Z,0,440,440,1
2021-01-13T15:00:00Z,0,321,321,1
2021-01-13T16:00:00Z,0,290,290,1
2021-01-13T17:00:00Z,114,0,114,1
2021-01-13T18:00:00Z,50,0,50,1
2021-01-13T19:00:00Z,685,0,685,1
2021-01-13T20:00:00Z,492,0,492,1
2021-01-13T21:00:00Z,469,0,469,1
2021-01-13T22:00:00Z,47,0,47,0
2021-01-13T23:00:00Z,174,0,174,0
2021-01-14T00:00:00Z,134,0,134,0
2021-01-14T01:00:00Z,1,560,561,0
2021-01-14T02:00:00Z,0,394,394,0
2021-01-14T03:00:00Z,0,349,349,0
2021-01-14T04:00:00Z,0,423,423,0
2021-01-14T05:00:00Z,0,411,411,0
2021-01-14T06:00:00Z,0,407,407,1
2021-01-14T07:00:00Z,0,509,509,1
2021-01-14T08:00:00Z,0,575,575,1
2021-01-14T09:00:00Z,0,293,293,1
2021-01-14T10:00:00Z,0,229,229,1
2021-01-14T11:00:00Z,0,429,429,1
2021-01-14T12:00:00Z,0,543,543,1
2021-01-14T13:00:00Z,0,358,358,1
2021-01-14T14:00:00Z,0,298,298,1
2021-01-14T15:00:00Z,0,343,343,1
